index,4211,5426,2662,5453,2708,2123,5311,11683,4114,3902,216326,11977753,57469,5394,24856436,42611257,24964624,11960529,387447,2187,9703,60198,36462,60699,6450551,3062316,9826528,71384,208908,5743,25126798,123631,176871,444795,11525740,11626560,644241,354624,3363,2478,4091,24748204,46926350,3385,3690,2094
351,-0.389929786,-0.439131597,0.242696616,0.245238334,-0.216617939,0.038229077,0.366921251,0.059798095,-0.004823201,-0.26057683,-0.562430574,0.522957748,-0.299736985,-0.397660905,0.617708096,1.595257334,0.130902811,-0.331921143,2.376286173,0.128427297,0.368376672,-0.306752026,-0.567392409,1.894847631,-0.283170611,0.480011858,2.051120251,-0.921099067,-0.225777567,-0.08895769,-0.211134731,0.072181098,-0.026652548,0.039865121,-0.221239458,0.676004354,-0.101848809,-0.197703153,-0.101987809,-0.213268827,-0.235026977,0.016071851,0.25783191,-0.457162593,-0.049175097,-0.441379367
4846,-0.006416723,-0.521815216,-0.093436189,0.087533827,0.294500812,0.381170438,0.347953309,-0.166718824,-0.194405746,0.156296033,0.289465605,-0.048032783,0.082571271,-0.055904747,0.062699902,-0.422947702,-0.72423947,0.010853049,0.945376789,-0.236819752,-1.021776885,-0.462373435,2.302131653,0.719117165,-0.045681037,-0.29788117,-0.735903894,-0.260851681,0.031343572,0.426148728,-0.081437154,0.137739601,-0.000596298,-0.039275341,0.545601692,-0.107218391,0.048009014,0.837938488,0.461541712,0.181702631,-0.304967504,-0.000803219,-2.059342203,-0.353908263,0.046485696,0.327811712
1452,0.453763857,-0.019086872,0.358500293,0.763546407,-0.272499236,-0.034686635,-0.786167869,-0.641561847,0.148003931,0.153316513,-0.168964862,0.061832046,0.332819651,0.052081023,0.086029812,0.511727067,-0.371711918,0.472873672,-0.247592532,0.690525275,-0.100834846,0.384873569,-0.020565778,-2.035713434,0.143840075,0.325307703,-0.230798648,0.987677217,0.308804467,-0.033667456,-0.00347631,0.265292475,-0.313512219,-0.944685161,-0.219543372,-0.385639367,-0.103183224,0.847213566,0.032781672,-0.584756883,-0.276685246,0.580987753,-1.790595708,-0.12400162,-0.744851812,0.425663801
4776,-0.768722877,-0.490255601,0.098690224,-0.159502834,0.033348944,0.163191902,0.283021546,0.024490239,0.190467109,-0.090548495,-0.476484264,-0.818476549,0.012761021,-0.01509884,-0.5090244,-0.578341958,-0.840041002,0.535527899,-0.007842947,0.469240202,0.144757118,-0.841050744,-0.092680022,1.125251651,-0.199088439,-0.498332482,-0.84003879,-0.585821152,0.283053497,-0.136098832,-0.246905741,0.284464409,-0.245349479,0.572472155,-0.234622543,0.024177716,0.010037883,0.646314085,0.556471825,-0.766503864,-0.26854462,0.179325882,-2.043370201,0.048354601,-0.869793614,0.194111255
6908,0.574082224,-0.153916489,0.523184988,0.445471562,-0.24972016,-0.06530057,0.058904396,-0.38539661,0.446519372,-0.221581795,-0.23687745,-0.302985727,0.336770362,-0.185888877,0.022678309,-0.746553335,-0.745389087,0.70965074,0.578868063,0.170342429,-0.224846587,0.656295061,-0.102921888,-2.926478386,1.21187222,-0.358607771,-0.538777324,0.501514018,0.162106979,0.165846094,0.121751039,0.038923524,-0.520218995,-0.023645788,-0.323650338,-0.988009335,-0.379337647,1.620174885,0.047196478,-0.383584642,0.030140084,0.176674036,-1.069160464,0.157415698,-0.807539909,0.418464095
672,0.438751698,0.215788093,0.192588337,0.450401738,-0.159553269,0.159727692,-0.753652048,-0.404513283,0.042305851,0.160797202,0.255738874,0.269884257,0.333660248,0.031356645,0.094428263,0.476973806,0.225490207,0.032794393,-1.397260786,0.590093676,0.042418301,-0.527902305,0.502508998,-1.501613259,-0.150542721,0.550169842,0.007655694,0.461819887,0.124174641,-0.19355838,-0.865006488,0.396665001,-0.10923861,0.766697824,-0.198706601,-0.5900395,-0.076641241,0.762078404,0.782902777,0.06792256,-0.580173958,0.189359363,-1.750089689,0.712829317,-0.744558277,0.166041396
5710,1.130125433,-0.12920529,0.281758907,0.339954391,-0.07802494,-0.080117272,-0.083698462,-0.967622552,-0.462981584,-0.044977838,-0.49676129,-0.1026919,0.388385735,-0.088096691,-0.429363179,0.048535112,-0.349153668,0.488400932,0.925521062,0.329390782,-0.58941038,0.299788654,0.389745712,1.275567651,0.138507187,-0.211686607,-0.397385425,0.616934597,0.377491086,-0.147886902,-0.160746265,0.044013294,-0.329544165,0.076025575,-0.481109766,-0.397058502,0.046952347,-0.852934837,0.545783043,-0.52751222,-0.215366643,0.455526439,-2.528601688,0.167792554,-0.825626853,0.024566242
2115,-0.858067989,-0.417661763,0.263973824,-0.662420958,0.058671865,0.141076943,0.910326659,-0.127633314,0.023297594,0.023505675,-0.119125069,-0.220467935,0.323017389,-0.134413779,0.072963359,-0.181800044,-0.5890254,0.711550679,0.400179815,0.2763079,-0.128009759,0.143043935,-0.095604002,0.508107185,-0.316798925,-0.015752627,-0.155020207,-0.077854529,0.270021632,0.291505456,-0.272604325,0.213437986,-0.375409908,1.004232883,-0.365408798,-0.07370772,-0.131291407,-0.450787187,0.746483326,-0.632655742,-0.220389914,0.295424145,-2.381518495,-0.147744309,-1.187231362,0.082142649
7015,-0.63191836,-0.311290356,0.226745023,0.356729388,0.075344061,0.337418981,0.198979876,0.418820996,0.324568655,0.242610498,-0.346708513,-0.325867311,-0.128667443,0.014502093,-0.423686169,-0.142759706,-0.630615596,0.572164726,0.149835568,0.327043938,0.022851676,-0.123637035,0.317218542,1.331003428,-0.670362294,-0.316314967,-0.821292331,-0.819351196,0.3749007,-0.082767487,0.122662767,0.089690925,-0.509754313,0.418283582,-0.427104392,0.051493141,0.005671075,0.353293717,-0.079728544,-0.109379968,-0.540643768,0.525851944,-1.425424733,0.111663044,-0.961854595,-0.555630562
8726,0.750029445,0.321665306,0.271654727,1.44653894,-0.38840649,-0.051517249,-1.301547144,-0.553173774,0.243669379,-0.227581978,-0.211342429,-0.885776138,0.042110624,0.018073205,0.624648069,-0.867164489,-0.960382559,0.835715901,0.370664298,0.06824558,0.155258197,0.418992996,-0.519847155,-2.548654079,-0.591409802,-0.415081468,-0.817624673,0.731869519,0.214106399,0.091423273,0.15489714,0.212503142,-0.557905592,0.419164389,-0.462460735,-0.325937941,-0.075328106,0.490886837,0.351889729,-0.3381479,-0.165724761,0.030606079,-1.943859679,0.59693136,-1.120989889,-0.253798507
2185,-1.148633718,-0.359291423,0.521760579,-0.513868399,-0.294101966,0.252672083,0.700429457,0.100176557,0.527026132,-0.136518244,-0.325115167,-0.542001268,0.149620319,-0.193630402,0.522176738,-0.454133833,-0.804245951,0.62197047,0.627647915,0.332595224,0.249855176,-0.73320055,-0.110270426,1.154429436,0.50264746,-0.012943199,-0.670360564,-0.844557524,0.106526659,-0.113894552,-0.007000821,-0.028312423,-0.600119036,0.85522759,-0.403568745,-0.03294436,-0.138152712,0.262285233,0.373954922,-0.738619715,-0.01817418,0.475541536,-2.292254583,-0.097778733,-1.088686246,0.0286252
3315,-0.320405751,-0.187450497,0.272330543,0.03355667,-0.567350432,-0.184033876,1.549448445,0.209685695,-0.293597919,-0.097842877,-0.268227181,0.423383487,0.314218268,-0.080327799,-0.085986845,0.415502035,-0.394222795,0.0593442,-0.453582927,-0.003834267,-0.937829912,0.175227657,-2.446841717,0.869032025,0.344910473,0.419590363,0.085883133,0.31403181,0.36809223,-0.089507833,-0.52017628,-0.020505241,0.046004385,0.226033032,0.106988243,-0.294899087,-0.249976742,-2.264615297,0.039745994,-0.08046259,-0.568814087,0.158485752,-3.282639068,-0.29631643,-0.767804085,-0.069816958
5289,-0.259621181,-0.598065555,0.371557285,-0.053317055,-0.278576123,0.2572296,0.581525668,0.115543933,0.469579476,-0.145763969,-0.431068768,-0.77364862,-0.19400147,-0.656639151,-0.80319233,-0.746715272,-1.355917902,0.314850095,0.530206481,-0.11465113,-0.259170324,1.225696325,-0.654802024,0.439522028,0.366509229,-0.191472468,-0.38825286,-0.069557913,0.292101123,-0.018019453,0.056333819,0.026711673,-0.554869664,0.038689908,-0.168661166,0.192884663,-0.188946421,0.393252313,0.555354476,-1.465287274,-0.844074746,-0.040680339,0.686789427,-0.253926799,-2.160980091,0.100177748
868,-0.547602728,-0.203198724,0.362191456,1.216261446,0.133235862,0.203331236,1.340437274,0.022415364,0.323331693,-0.235089554,-0.304946717,-0.465242761,0.113948205,-0.311093658,-0.096174092,-0.377177186,-0.725521213,0.711919817,-0.066394324,0.477030446,-0.32729499,-0.543766141,1.155915022,0.07315591,0.248205766,-0.221738619,-0.656761928,-1.01143086,0.335004844,-0.13197957,-0.076287238,0.359219455,-0.217392262,0.187434047,-0.160536433,0.05788875,0.163844857,-0.407907695,0.266822189,-0.501556307,-0.157123984,0.244646746,-1.728877734,0.021995805,-1.274481953,0.061861235
1677,-0.602396771,-0.00609011,0.226147267,0.090017579,0.011862392,-0.233782394,-1.458953841,0.127501457,0.229725676,0.026845372,-0.156710224,-0.016398013,0.278354933,0.020797246,-0.53917607,0.136942812,-0.400533222,0.637033095,-0.800352031,0.272558032,-0.258673437,-0.430489182,0.341350496,-0.250086874,0.722327232,0.109097247,-0.497379889,-0.394364953,0.290609974,0.504229859,-0.058014998,0.351191004,-0.243542404,0.194098324,-0.061664187,-0.48986044,0.026854464,-0.446021855,0.728643298,-0.569861678,0.0942971,0.413425216,-1.458875377,-0.210256313,-0.803953757,0.333169027
7043,-0.868606173,-0.147570466,0.636223504,-0.692280829,0.147416949,0.348548122,0.313379122,0.18156415,0.466316118,0.599415074,-0.336065825,0.245332826,0.426916633,0.133696658,-0.568933134,-0.063907624,-0.168923128,-0.145946675,-0.583716223,0.892191125,0.464890536,-1.121062517,0.016599901,1.48271513,1.08324194,0.303536355,-0.517306964,-0.683614314,0.335427565,-0.237940967,-0.129633598,0.181967424,0.202005822,1.324476242,0.093718088,0.053682231,0.113146419,0.145312846,0.458199799,-0.206512254,0.40412834,0.193798545,-2.02038948,-0.65621769,-0.470814852,-0.374132049
5613,-0.786225155,-0.442915105,-0.089806174,-0.204982609,0.161771399,-0.230586908,-0.138875903,-0.257975166,0.621951488,-0.24317602,-0.301189022,-0.78222841,-0.026067866,0.115462716,-0.661659285,-0.279172442,-0.068008667,0.007403897,-0.055537295,-0.234415461,0.187276307,-0.948334217,-0.011584513,0.902210712,0.272801161,-0.434528636,-0.892923664,-0.605969608,0.007793864,-0.148732305,0.011119942,0.099981352,0.091879741,0.594736934,0.365690881,0.022484177,0.197728945,0.712024748,0.289990634,-0.400344223,0.417798867,0.311436751,-1.021951645,0.234876429,-0.787709397,0.358099646
595,0.990357846,0.019261463,0.390255658,0.930019394,-0.427724709,0.186423142,-1.798909787,-0.430277172,-0.147912732,-0.112483831,-0.1413921,-0.195105305,0.096130269,-0.103303008,-0.254486708,-0.520739243,-0.718403297,0.40363729,-0.013286036,0.294523879,-0.431168988,0.037582994,-0.43568784,0.920585394,1.042678833,-0.103003586,-0.645800997,0.528972268,0.232048466,0.200271592,-0.123830846,0.249279837,-0.127283247,0.712581158,-0.322541449,-0.601002499,-0.185646961,0.425807625,-0.105734251,-0.662150768,-0.194507447,0.372317065,-2.625143908,0.094321293,-1.012903416,-0.021672023
4793,0.43754366,0.232835498,0.703529202,0.372999668,-0.344918391,0.099367267,0.713753431,-0.288733817,0.022906955,0.196439696,-0.339009256,-0.265542043,0.234643756,-0.238790164,0.430164547,-0.492105778,-0.796157887,0.266695689,0.981905224,0.033174913,-0.462143399,-0.492253482,0.496218145,0.17816332,-0.167737007,-0.054863228,-0.752052553,0.908764899,0.136809446,0.498165444,-0.526348812,0.216815362,-0.515659604,-0.189774036,-0.180055715,-0.036506525,-0.371946626,1.058637619,-0.276329279,0.078610097,-0.034912582,0.120390606,-1.509447276,0.01281819,-1.119761998,-0.409186604
2736,-0.418878734,-0.161709893,0.328169475,-0.721787199,-0.059263197,-0.19610961,-0.018465333,-0.105099952,0.133031183,-0.751637433,-0.668566632,-0.702469676,-0.049082201,-0.354412283,0.064127288,-0.166351608,-0.746512298,0.913455432,0.094829606,0.240074194,-0.08363454,-0.4854559,-0.208954304,1.291363955,0.4794963,-0.1093897,-0.270896936,-0.636938095,0.338045106,0.008699775,0.116903064,-0.000629576,-0.386645943,1.341821909,-0.507935475,-0.857098757,0.103907083,0.35720259,0.618554413,-0.45635093,-0.058200909,0.102806745,-1.119195373,-0.095952941,-0.399600927,-0.173239925
5290,-0.905442804,-0.285998453,0.36396753,0.366615079,-0.145159702,-0.108742632,0.170971603,0.142986905,0.192907529,-0.259269913,-0.425076789,-0.601301849,0.188989521,-0.433955218,-0.109440198,-0.440834059,-0.828002534,0.701480407,0.405068187,0.293488543,0.108347267,-1.035034776,-0.9993909,0.63384068,-0.632667542,-0.194470283,-0.483578185,-1.279697895,0.341848248,-0.029973805,-0.261625445,0.248116099,-0.210958449,0.442487627,-0.324462342,0.25462914,-0.253542532,-0.063956909,-0.415695727,-0.538126424,-0.166006874,-0.227866883,-1.619407095,0.005636818,-1.194625054,0.056437435
6194,0.292098664,0.144407427,-0.077294168,-0.367068067,-0.156773714,0.29493309,-0.363448158,-0.570698534,-0.030874907,0.132057179,-0.117508095,0.273855454,0.486188104,-0.084962791,0.579101634,0.006386388,0.276265473,0.508242802,0.916335853,0.048984036,-0.121967395,0.315177292,-0.153818309,0,-0.422849238,-0.035539566,0.044915164,-0.39869386,0.486461044,-0.101264432,-0.850889931,0.041350462,-0.173102329,-0.119232699,-0.330411932,-0.162332327,0.028346033,-1.678416133,-0.206645265,0.186382758,-0.128120934,-0.090433794,-1.701458235,-0.162794446,-0.578202481,-0.207703434
1676,-0.747975144,-0.248112118,-0.221095676,-0.500413664,-0.144685945,0.030947227,1.076021416,0.413921568,0.47342257,-0.347979604,-0.050271408,0.107045569,0.231272311,-0.054329924,0.053109534,-0.044550441,-0.428122622,0.465527772,0.814650292,0.054538421,0.188454181,-0.495335698,0.112000018,0.78275013,-0.191995263,-0.082273736,-0.674526149,-0.950103998,0.251933748,-0.13991937,-0.247761547,0.050023782,-0.189032376,1.013784766,-0.039640268,-0.352169305,-0.032752309,0.480708271,0.319177359,-0.170054707,0.287302386,0.253394438,-1.328986454,-0.307013522,-0.725029149,0.151211474
23512,0.543702021,0.160197755,0.617296171,-0.706086606,-0.122189673,-0.099630675,-1.116032182,-0.592889866,-0.135082157,-0.372380975,-0.179352515,-0.043542089,0.358758689,0.138889407,0.116615975,-0.783213491,0.158314331,0.52036056,0.056525911,0.413132274,0.353905499,0.782377899,0.927816749,-5.06241703,0.744263887,-0.360221661,-0.820068979,0.908970594,0.373169248,0.471663579,0.414964828,0.12058347,0.065479546,0.357185662,0.228033414,-1.107518399,-0.012005582,0.170423001,0.607346892,-0.159914602,0.075681193,0.214176014,-2.049181217,0.265881352,0.133130403,-0.084408002
148022,-0.316571642,-0.027423441,0.332301253,-0.400581799,0.203695085,0.099023801,-0.540560391,0.324933623,0.202254758,-0.309731386,-0.318941562,1.30919307,-0.337922363,0.002774352,-0.82436667,0.504946681,-0.137163705,-0.249400202,0.143042983,-0.08415953,-0.359707817,-0.071128979,0.64678508,1.438072681,1.503464103,0.23517516,0.671547237,-0.007348888,0.023177464,0.077291407,0.073736884,0.191700804,0.171004955,0.945505083,0.246018572,0.302342475,-0.677009316,2.158692122,1.191921234,-0.573544332,0.120157036,0.125696107,0.439467263,-0.371033357,-0.520967628,0.219476356
1906,-1.645886958,0.055190063,0.201572904,-0.606469687,0.290751806,-0.079283319,-0.835834678,-0.135773661,-0.030147744,-0.022498501,-0.043575436,-0.240162957,0.36938087,0.266858306,0.27941317,-0.810431171,-0.105394003,0.558192249,-1.766950719,0.028838264,-0.128487915,-0.613547981,-0.621756196,0.714860082,-1.291065693,-0.621601371,-0.987031881,-0.630556166,0.585490106,-0.495509734,-0.446613336,0.088804095,-0.080163744,0.479292244,-0.267036817,1.110907204,0.423757934,-0.073277742,0.007045656,0.163619122,-0.918653001,0.167798601,-2.266195414,-0.233207587,-0.63183927,-0.149838183
8878,1.026154637,-0.229019188,0.474310723,-0.740522206,-0.436714163,-0.116419791,0.926041347,0.444099172,-0.216428334,0.426900168,-0.32111464,-0.928101607,0.020311203,0.036875837,0.916933429,-1.170040234,-0.454207569,0.16552404,0.148729429,0.554766656,-0.672258042,1.558614731,0.936546922,-3.528950453,0.355959773,-0.878650155,-1.19690072,-0.377209216,0.27545895,-0.522170782,0.101886611,-0.061056359,-0.033012739,0.829908133,-0.022538374,1.155900196,0.025496069,-0.711611748,0.266158581,-0.442058983,-0.4155637,0.215716989,-1.529610732,0.063576783,-0.576421926,-0.380791701
3091,-0.642021567,0.317685078,0.679964293,-0.333058029,-0.21237224,0.088743906,0.032929018,0.124331438,0.628301326,0.01202363,-0.324556344,-0.145863381,0.647665987,0.059279834,0.716284108,-0.294695367,-0.200945219,0.264121638,-0.302420063,1.400616083,0.226039417,-0.322404772,0.232355595,-1.216863155,-0.745936751,0.30474469,0.616394067,0.234837294,0.565203118,-0.537647627,-0.48354902,0.052172319,-0.383911217,0.524667084,-0.091563449,0.07724139,0.112282771,1.183364272,-0.026413083,-0.427914309,0.040800476,0.625265683,-3.592469404,0.26639553,-0.2402469,0.121040379
5743,-0.351955008,0.012339503,0.252368303,0.099534415,0.130500103,-0.196950808,-2.711842245,-0.685146516,-0.797836776,-0.213287962,-0.035454943,-0.436443155,-0.365682257,0.145581376,-0.456956763,-0.674569893,-0.079055867,0.119630141,0.411507875,0.275456557,0.355033904,-1.416561365,-0.331362665,0.170737982,-4.409420967,-0.070794526,-0.371616441,0.530475318,0.354541038,0.171758778,0.25550869,-0.0702366,-0.235619565,-0.540334582,0.340803998,-0.233549747,0.103451284,0.253492743,0.600520849,-0.25178194,-0.249905799,-0.043532507,-4.060080885,0.038376776,-0.416880612,0.258528606
5321,-1.6885373,-0.055943389,0.352801484,-0.354498744,0.010223328,0.229226355,-0.188153225,-0.088062798,0.715258598,-0.016911686,-0.301320762,-0.58599278,0.751428136,-0.088205725,-0.085686108,-1.077603571,-0.301807843,0.701796821,-0.938952541,0.426278312,0.28156516,-0.737090468,-0.576971352,0.762882233,-0.431101859,-0.834965017,-1.261388384,-0.413676918,0.115237646,-0.323220819,0.282941014,0.199978978,-0.244519137,-0.083131664,-0.056638187,0.13289739,0.117579682,0.493242443,-0.033476144,0.161654775,-0.397535455,0.165742507,-2.086713322,0.200716252,-0.15588458,0.039183868
4144,-0.111835869,0.006583611,0.008039096,1.050941765,0.195895934,0.161494558,-0.967139517,0.052724374,-0.497983115,-0.356294381,-0.366864392,-0.242053778,-0.614696836,-0.340917517,0.735246304,0.226798483,-0.185137409,0.152302137,1.397394718,-0.622900782,-0.136543937,0.030425251,-0.283358067,-2.977966309,-0.650891602,-0.562339856,0.284951685,0.998994648,-0.459783045,-0.205097288,0.660911558,-0.301372628,0.247588177,-0.93741405,0.232135307,-0.68485933,-0.379236814,0.623279333,1.081458449,-0.130557631,1.315374153,-0.273826166,0.856335303,-0.252523245,1.49095532,0.17646305
1981,-0.076200157,-0.14653003,0.362538925,0.71342352,0.174164751,-0.012217935,-1.140651232,-0.855305998,-0.23936934,-0.363804993,-0.011819371,-0.297258103,-0.001676537,-0.140231764,-0.306865458,0.211577389,-0.553027133,-0.428246718,-0.592297284,0.200000969,-0.169123054,-1.364345193,0.033985205,0.774990022,-0.856386542,0.047469639,-0.419602709,0.021352045,0.20523156,0.071736678,0.246795678,0.376109576,-0.174364538,0.161001474,0.50405041,-0.332099807,0.073731281,0.944007635,-0.250579894,0.202506598,-0.111723114,-0.138297698,1.9223723,-0.489040029,-0.304176911,0.036574158
