x,216326,4211,3690,5426,2662,71384,5453,9703,11683,208908,2478,3385,57469,2708,6450551,5394,3062316,2187,25126798,60699,42611257,4114,123631,2123,176871,444795,2141,11525740,11626560,5311,644241,2094,387447,3902,3363,354624,60198
3553,-0.063863463,0.219074565,-0.263452345,-0.083158059,-0.010193312,-0.359456524,0.21369116,-0.205851347,0.402586075,-0.17494332,-0.183219725,-0.090851688,-0.346259225,0.552207624,0.00738363,0.573822652,-0.093054549,-0.509204869,-0.251833312,2.768165358,-0.183015573,-0.000770835,0.352593595,0.367497843,0.271110739,0.392621758,-0.037757045,-0.016311684,0.325558685,0.132362971,-0.322487365,-0.182772782,0.181658323,0.073648175,-0.100626254,-0.969838619,-0.25559999
427,0.546969128,-0.911798896,0.622263408,-0.233801657,0.085445889,0.883128911,-0.05998358,0.298030372,0.195549814,-0.113163339,-0.264041108,-0.263728002,-0.5708864,0.410684018,0.24743735,-0.209363405,0.040553628,0.139538545,0.095935452,1.978268632,0.085114911,-0.220791111,0.215804249,-0.179472369,0.141661054,0.318966412,-0.397345011,0.128894785,-0.094716755,0.52083789,0.182444977,-0.136445776,0.282476432,-0.629679331,-0.263635486,0.613627985,0.014750004
5898,0.313248146,-0.683588494,0.250464453,-0.143426476,0.229319794,0.137239143,-0.694350065,-0.554378404,-0.381024809,-0.335257787,-0.458529673,-0.019157605,-0.439701998,-0.03021677,-0.455610991,-0.229432392,0.049515594,-0.496437562,-0.017948629,-0.389533612,-0.296831754,-0.307038902,-0.307046192,-0.239564811,-0.068360206,0.087554183,-0.206277762,0.020628878,0.349155227,1.091693167,0.067035679,0.180659464,0.04969039,-0.210843821,0.811301321,-0.012424439,0.124499992
23365,0.032871338,0.300509509,0.124379791,0.262841598,0.390073768,0.032323927,-0.949149571,-0.519764986,0.241185864,-0.682329533,0.098322162,-0.438733007,-0.319746994,0.118979102,-0.958430946,0.006230406,-0.215480296,-0.380388159,0.075308491,0.471628238,0.317121253,-0.136541223,0.060056475,0.270891524,0.098981451,0.300483272,0.56377266,0.036506204,-0.193576062,0.764625877,0.470511293,0.06618928,-0.503459293,0.212549372,-0.417023271,-0.164193526,-0.256799988
6657,0.217518367,0.293153533,0.059237024,-0.266606778,0.364153745,-0.715102822,0.659435889,-0.283581547,-0.111453223,-0.505063124,0.199830511,-0.101907465,-0.20947852,0.590344775,0.297424093,0.69367236,0.080436308,-0.178663585,0.065480867,3.000211228,0.001735983,0.198665617,0.35977195,0.318608717,0.249842162,-0.036652281,-0.122624425,0.137876235,-0.006781353,1.582244718,-0.049336091,-0.341525961,0.265643473,-0.083024355,0.471843481,-0.346479014,-0.69372499
5054,-0.181743863,0.088588177,-1.021633861,-0.098939593,0.174415298,0.211837899,0.214781996,0.073569117,0.927325635,0.157381502,0.145875276,-0.009925313,-0.273799802,0.348599758,0.449374236,0.477895484,-0.108805991,-0.242000909,0.604236582,4.861058399,-0.128548719,0.286906387,0.274046771,-0.302115,0.492784918,0.067687251,0.52419022,0.047648488,-0.144091581,0.811859305,0.191388723,-0.01439065,0.893898777,0.310074523,0.099627107,2.334783822,-0.67552495
3108,0.274445252,0.740695735,-0.133011718,0.006191531,-0.126312563,-0.173376784,0.52971202,-0.012809303,-0.108571168,-0.096631094,-0.272000125,0.184005302,-0.335921095,0.115530548,-0.026001513,0.026113817,0.139553052,0.056782806,-0.169056917,2.795659264,0.021811724,-0.384401785,-0.112224957,-0.20709042,-0.035412463,-0.111370633,-0.228726201,0.057035696,0.273934868,0.932353443,0.130173265,-0.559873414,0.484230706,-0.014343417,0.157864556,0.449971303,0.012950003
1950,-0.038043219,0.163119872,-0.813187976,-0.380111108,0.591498804,-0.336678386,0.484647687,0.333319798,-0.172781298,-0.072961146,0.07516128,0.064572101,-0.206083387,0.670974789,0.425036117,0.338730412,0.171345917,0.070912883,0.264217561,2.612858743,0.222801298,0.088223183,0.51380174,0.184625868,0.573804573,0.039206225,0.100053876,0.014778285,0.009426508,0.063902397,0.139561684,-0.269550616,0.722433361,-0.193214554,0.048339963,-0.218947507,-0.197324991
9517,-0.464680898,0.354139191,-0.895422298,0.562825252,-0.281666846,0.19071272,-0.868819763,0.359475017,-0.356537413,0.228206834,0.001809274,-0.177721901,-0.36379947,-0.275842631,-0.683074445,-0.417064464,-0.397718296,0.101130417,-0.090153871,-2.104885998,-0.052877991,-0.081971448,-0.349341146,-0.08714419,-0.118454204,0.358489474,0.032274139,0.20053589,0.304597993,1.402263619,-0.191165924,-0.158409868,0.968574323,0.134441406,-0.359482557,-1.133261979,0.232675016
351,0.141520857,-0.190393461,-0.116684473,-0.398830568,-0.318631349,-0.271838833,0.211459901,-0.284894681,-0.182357795,-0.428272043,0.009710266,-0.188622875,-0.100165694,0.121131958,0.975138158,0.620942191,-0.195594104,-0.580700172,-0.104944735,1.638943795,-0.302414829,-0.231447012,0.208278069,0.157978718,0.158683877,-0.179252764,-0.095907561,-0.048669585,0.106039712,-0.088172868,-0.032417548,-0.285249128,0.788276685,-0.168284063,0.810710758,0.58087929,-0.664025009
25987,-0.762190053,0.206595465,-0.847938659,0.636705288,0.388116926,0.017293103,-0.603301306,-0.486701906,-0.544245977,-0.297493499,-0.181010925,-0.230145536,0.187609868,-0.181274652,-1.768211603,-0.46789611,0.066709581,-0.372568581,-0.1201465,-3.490974091,0.253997558,-0.397207619,-0.274707581,-0.476434785,-0.061588461,1.328010246,0.283413003,-0.133019562,-0.122977885,-3.221959449,-0.055872439,0.486510921,1.07148791,-0.317489492,-0.630413726,1.054433202,2.350625038
23670,-0.057344669,-0.073981709,0.615232261,0.495627485,0.098745852,0.54505989,-0.768953992,0.448232318,0.119464888,-0.260237541,-0.45997271,0.339523408,-0.071531774,-0.085899426,-0.592613249,-0.083240178,0.102297588,-0.217142882,0.018307203,0.539268609,-0.036975918,-0.168324438,-0.063036801,0.046053385,-0.082379368,-0.187097332,0.017663951,0.037520018,0.876734544,3.124081244,-0.289476612,-0.305961995,1.132499453,-0.168248234,1.185202539,5.228992581,0.30837499
4846,-0.180146174,-0.037339693,-0.630836047,0.142221977,-0.111556236,-0.089673053,-0.19484577,0.268169729,0.147275467,-0.511629584,-0.308698472,0.216051621,-0.454611223,0.055001135,0.499325305,0.184517666,0.048327496,0.004406103,0.176521751,2.231316071,0.161213798,0.008517275,0.237295272,-0.284715957,0.321617906,-0.185940539,0.19827037,-0.067301372,0.217551885,1.280947538,0.192159965,0.175942345,0.634813181,0.138497775,1.268188667,-0.316732243,0.351724975
1452,0.893090045,-0.171797614,0.402533409,0.057692338,0.373198287,-0.115859091,-0.351853326,-0.085547776,-0.466145629,-0.41175836,-0.272314844,-0.254714438,-0.197327003,-0.236389292,-0.662551641,-0.798513042,0.036149508,-0.259364702,-0.04166542,-1.56934616,0.27413825,-0.233422818,-0.194691562,0.228821989,-0.439427967,-0.182870567,-0.589819046,0.096255956,-0.138863804,-1.370013291,-0.031823329,-0.266828985,0.215420266,-0.121349825,-0.343960032,-0.939970851,-0.379225016
4776,0.261085976,0.12385476,-0.046393674,-0.229039113,0.357435751,0.146283925,0.624464964,-0.169302804,0.339724068,-0.799855219,0.042115555,-0.049264176,-0.03580501,0.537922915,0.270846725,0.416099223,0.064791206,-0.224620593,0.090599439,2.752948322,0.10878113,0.23683907,0.600075118,0.12279118,0.484961393,0.396377367,0.180340739,-0.089462086,0.158382843,0.25420117,0.395257634,-0.182224807,0.292141762,0.007710406,-0.146174811,-0.335589565,-0.525600024
6908,0.688599194,0.105669785,0.142731685,0.169676486,0.201834558,0.363468241,0.660626599,-0.651540896,0.678375345,-0.243746718,-0.014161623,-0.07524746,0.038182971,-0.395629043,0.102946162,-0.322361787,-0.343939104,0.254532301,0.054354744,-6.074289171,0.174601046,0.001623823,-0.355626239,0.605204183,0.012589983,0.09358524,-0.39432288,0.312530931,-1.044599213,0.909507497,0.178758684,-0.6791384,0.570592987,0.082996511,-1.563597828,0.016052425,0.300025009
11182,-1.045115998,-1.733528716,-2.492256688,-0.63689238,0.295090312,-0.444011047,-0.500449624,-0.17187643,-0.880344736,-0.792076197,-0.103035416,-0.62596364,-0.354367228,0.09606048,0.392337047,-0.430857489,-0.094013557,-0.289191843,-0.122714321,-0.973439426,-0.082090197,-0.404603088,0.33081895,-0.90244475,-0.069720794,0.263160582,-0.222430143,-0.261393192,-0.6988695,2.210332963,0.544956047,-0.974120707,1.616277974,-0.19647931,0.391005754,0.144681215,-1.224300027
2146,0.06200883,-0.073755059,0.257014278,0.18350653,-0.187487072,-0.272749603,-0.517178452,-0.549890546,-0.186410608,0.078605279,-0.307937137,0.044003618,0.155381411,-0.525037811,-0.03750962,-0.217293981,-0.390228457,0.019648575,-0.033447567,-4.597516805,-0.2313622,0.010295089,-0.264173297,-0.308966883,-0.279606632,-0.404110536,-0.737884831,0.045265896,-0.129422567,-1.103437251,0.116565923,0.18775792,0.569087276,-0.337245668,-2.299518764,-3.234854162,0.189625014
3385,-0.954166651,0.104333668,-2.339951457,0.685910063,0.415602799,0.64374423,-0.177359046,-0.502786879,-0.463757932,-0.208902413,-0.307257361,-0.111529838,0.015760648,0.056439968,-0.39553453,-0.19947337,0.072434894,0.198017246,-0.247408708,-0.487070788,0.008384456,0.342876224,-0.208038422,-0.75768646,-0.050103579,-0.101791005,-0.144624069,0.365329869,-0.305479801,-0.945838495,-0.047614958,0.305267832,-3.024693542,0.169253733,-0.695692465,-0.120816328,0.142824993
672,-0.494842753,-0.603729634,-0.764367614,0.05492611,0.127414427,0.611168347,-0.456954927,0.557073324,-0.284647158,0.043773495,-0.179309223,-0.511824532,-0.028676416,-0.476697793,-0.614015292,-0.124089632,0.114809097,-0.807346461,-0.450426009,-1.503127121,-0.080626091,0.055262048,-0.083324742,-0.314186818,0.079623927,0.516731022,0.015255246,0.095527595,-0.942277375,-1.87013523,-0.166577315,0.411792323,-1.110516799,-0.039875172,-1.17621509,-1.253488362,-0.688924991
5710,0.219580645,-0.004304944,-0.229478079,0.227860843,0.39407401,0.185773082,0.175803764,-0.339674296,-0.074003754,-0.486250267,-0.430481758,-0.096333854,-0.118306617,0.106984654,-0.66883862,-0.200046563,-0.239902366,-0.202249001,0.074239359,0.046863429,0.069788761,-0.2738888,-0.233400846,0.169874075,-0.336861556,-0.282349191,-0.062009938,-0.163481834,-0.322681995,0.225704012,-0.225844323,-0.175811852,-0.02976993,-0.150652981,-0.062327772,-0.41349259,0.773525
5261,0.253152764,-0.728718493,0.386896222,-0.306433534,0.241487953,0.393129356,-0.503759588,-0.185520679,0.079116692,-0.450536175,-0.480335908,-0.022915677,-0.616816346,0.488221538,-0.293916047,-0.077307441,0.179420788,-0.322936527,-0.117140857,0.865535723,0.126624973,0.029855192,0.375230698,-0.547744345,-0.04184377,0.285418353,0.030419059,0.042092669,-0.498936443,2.691867467,0.200423992,-0.363332099,0.734811943,-0.482141804,0.846226498,1.428654879,-0.29079999
2115,0.229833648,0.187986029,-0.256679812,-0.056105394,0.55395749,-0.452369004,-0.089127315,-0.443568195,-0.234004928,-0.655923896,0.066264047,-0.340538631,-0.24825132,0.442553231,0.124871895,0.448855916,0.055486873,-0.166569739,0.184275838,1.424017845,0.271043044,-0.259544484,0.428433949,-0.170682098,0.325655848,-0.009840405,0.544360903,-0.013169368,0.028453697,0.175724648,0.328615908,-0.347553274,0.22022297,-0.158106541,0.639113083,-0.61646229,-0.457625017
10765,-0.868682734,-0.223883394,-1.984388604,-0.020979025,0.186836886,-0.303426517,-0.297262731,-0.495708279,-0.867540553,-0.530379978,-0.211076521,-0.026633222,0.53920553,-0.047841466,-0.178931594,-0.351456689,-0.141716798,0.129947972,-0.202451572,-2.382105779,0.143136908,-0.082832194,-0.241058079,-0.089217469,-0.245825133,-0.393166134,-0.022658613,-0.357852499,0.496854305,3.03423631,0.288846646,0.191477287,-1.685499217,0.032930067,-0.001543283,0.92753597,-0.016025037
25839,0.441264877,-0.065232953,0.605036699,0.443389674,-0.318181392,-0.038703457,-0.014188727,-0.144438102,-0.732146601,0.191842902,0.251414559,-0.473574625,-0.238461432,-0.076568883,-0.419591278,-0.375567734,-0.413454022,0.335303902,-0.440061439,-1.376591005,-0.45703763,0.013899679,-0.534270131,0.519234207,-0.289143738,-0.143954014,0.080340531,-0.122958815,0.091433858,-0.408213702,-0.811937172,-0.855834044,-1.243625235,0.087213461,-0.875379443,-0.175328553,-0.969675004
4172,0.021430126,0.378735392,-0.314256609,-0.170324957,0.281295836,0.054916799,-1.844082083,-0.464889134,0.093732643,-0.43351636,0.048171185,-0.822459777,-0.311777685,0.093465189,-0.407020539,-0.317006385,-0.118804777,-0.123615525,0.027669637,-1.102301318,0.287700215,-0.210048146,-0.072059664,-0.429434968,-0.174862393,0.190137494,-0.113736769,0.007266847,-0.274203189,-3.271807221,0.256532792,-0.290018564,-3.453138335,-0.076916165,0.012789965,-1.687480778,-0.403124988
7015,-0.422362137,-0.07855961,0.026281205,-0.20658227,0.27152205,-0.344068155,0.532924972,0.136605091,-0.115752405,-0.435284739,0.415121605,-0.175598111,4.60E-06,0.486871428,0.032963097,0.63660163,0.199923985,-0.231675989,0.096296331,2.388156846,0.168932005,0.078204883,0.492880741,0.201153556,0.463024689,0.282518969,0.364003826,0.030046419,-0.031878459,-0.212663618,0.45067952,-0.636322516,0.897581444,-0.122253339,0.880264886,-0.656344593,-0.433400009
23161,0.493950068,-0.460518401,-0.052904635,-0.557067963,0.408430375,0.229857504,1.035965351,0.322354179,0.350652587,-0.723103951,-0.120791279,-0.197394125,-0.190235868,0.152666296,0.471003443,0.261916614,0.094576323,-0.034394757,0.145578579,2.095477672,0.108337411,0.221330474,0.617259801,0.160988175,0.432910162,0.243216433,-0.054358587,-0.156124728,-0.116305436,0.097290272,0.432954229,-0.235370331,0.814986985,-0.130336924,0.467116579,-0.088834491,-0.256475009
10298,0.305093136,0.412950882,0.786774453,0.203489512,0.246567424,-0.08804512,-0.519285469,0.24145274,-0.427715724,-0.530602459,0.061790725,0.462560271,-0.358055686,-0.019693712,-0.416234881,-0.20894523,-0.133251923,0.623090169,0.164347143,-1.984146453,0.207802544,0.063275196,-0.300128202,-0.268111138,-0.282939976,-0.39279313,-0.227386105,-0.122107244,-0.366065412,-0.755024704,0.317604655,-0.30241682,-1.43642884,-0.438555782,0.281644866,-0.338942315,0.314199999
1802,-0.094094429,-0.150704945,-0.453374245,-0.183804013,0.393144691,0.046777692,-0.225827387,-0.305297731,-0.26217209,-0.194286497,-0.368145526,0.219050541,0.157173825,-0.366858324,-0.30344218,-0.31977331,-0.16632319,-0.432945954,0.122749277,0.439175235,-0.069326022,0.151420277,-0.387093066,0.062790141,-0.267992795,0.530341247,-0.223728229,0.035680687,0.03596755,-2.279348171,0.095859425,0.320138193,1.151527041,-0.131264761,-0.832029074,-0.215261847,0.17255
58533,0.445954925,0.477862603,0.620211953,0.2476214,0.048274481,0.260607518,-0.123640291,-1.124177883,-0.742417391,-0.289346949,0.072433688,-0.078404729,-0.09030799,-0.021003411,0.186556838,-0.031222691,-0.211938697,-0.025856924,-0.138103241,-1.523981029,0.000270048,-0.337693854,-0.139809942,0.65256611,-0.11745194,0.079633127,-0.086233007,0.3316917,-0.552225266,0.113043017,0.050853978,-0.395038261,1.196789411,-0.139955476,-0.066206185,-0.472064637,0.250174999
8726,0.464555497,0.159848017,-0.183759971,0.06281629,0.225106701,0.484967902,0.459852206,-0.282736643,0.262437693,-0.595399723,0.011364085,0.251849103,-0.18902687,-0.125128742,-0.551582165,0.265575795,-0.045385217,-0.81970967,0.029010045,-3.259027278,-0.017200736,0.199641715,0.298502616,-0.143485754,0.124675396,0.377969242,-0.155768064,0.042859632,-0.445049501,-1.6137844,0.330720918,-0.406261864,-0.9226836,0.214897068,-0.452275809,-0.424186289,0.380674988
147179,-0.201123458,0.540519628,-0.150602534,-0.241001406,0.490274154,-0.260164899,-0.380021399,0.09128655,0.649646355,-0.047257571,-0.304375175,0.128282517,0.065097187,-0.152363991,-0.379186869,-0.086669363,-0.017993163,-0.056346629,-0.235372047,-1.348515968,0.106334858,0.121496575,-0.031152424,0.082900692,-0.312903979,-0.31141908,0.475677664,-0.03285167,0.310607549,1.823138993,-0.010592994,-0.605677569,0.363623898,-0.3895452,0.882398933,-1.372696221,-0.202950003
29937,0.093164305,0.283569299,-1.036866879,0.054738208,-0.313290076,-0.614652291,0.13358087,-0.509555674,-0.434366178,0.070714932,-0.165152689,0.583126842,-0.360764324,0.058302675,-0.024689395,-0.140973039,-0.21887471,-0.193687992,0.248220939,1.889001305,-0.432971482,-0.308548963,-0.219182765,0.562368079,0.030297024,-0.022526374,-0.244552345,0.25601665,0.136892804,0.508702376,-0.550262661,0.075079403,0.765058766,-0.338800377,0.656432465,0.010858379,0.50562501
6184,0.455251122,0.118462373,-0.026360607,-0.227104026,0.174950852,0.104453422,0.195576926,-0.296973565,-0.328224052,-0.750524511,0.06636167,-0.166642326,-0.367465615,-0.339277785,0.351222739,-0.157899039,-0.378751063,0.136182643,0.224316739,-2.119915671,0.133076428,-0.022685193,0.077176377,0.617547426,0.080992379,-0.095427099,-0.076347079,-0.082678308,-0.205513254,-0.927331536,0.052538761,-0.274454817,0.361609848,0.209733659,0.318869665,0.94006592,0.382350005
9854,-0.232449018,0.159024411,0.102055672,0.212963461,0.027118336,-0.274124429,0.016086339,0.969425845,-0.286722089,0.022236618,-0.347966039,0.260249092,0.051155275,-0.082526938,0.315413415,0.211139854,0.220986848,-0.152424045,0.187005245,1.390374276,-0.003541843,0.008574459,-0.221750183,0.02319836,-0.02441788,-0.609674665,0.23712935,0.161703,-0.103676488,2.326076387,0.017146619,0.693648919,0.576903453,-0.015336743,0.101762325,0.153288454,-0.314900011
2553,-0.172037225,0.678165859,-0.514656886,0.046853442,0.183579003,0.115968496,-0.367134249,0.01972236,-0.232107823,0.265344882,0.041860646,-0.603973224,-0.430389217,-0.399349766,-0.777501896,-0.570666917,-0.004007596,0.199746995,0.529867407,-5.889805886,0.115287545,-0.059515552,-0.238964414,0.002610443,0.082628962,-0.307916531,-0.167915597,0.034038321,-0.536101836,-4.445226375,-0.046826563,0.082543295,2.643958473,-0.063707882,-1.497603908,-4.354784966,0.481925003
5440,-0.496160009,-0.634018003,-0.385439616,-0.023848691,0.4519085,0.733995117,-0.338752347,-0.083129415,0.202614942,-0.058002086,-0.423206838,-0.186073848,-0.019328522,-0.08079328,0.073379189,-0.493299255,-0.078001226,-0.24059796,0.379419498,1.185255867,-0.535810633,0.095331653,0.163744793,-0.136490322,-0.025629262,0.047429171,-0.31867608,-0.076009095,-0.448374469,0.932299161,-0.262379434,-0.058180253,0.709479488,-0.582593112,-0.077247955,-0.373389453,0.178025
2185,0.51977364,0.245390617,0.734219429,-0.355338412,0.569394729,-0.617049605,0.44710003,-0.28246294,0.110910087,-0.863009463,-0.085397234,-0.099225253,-0.066087476,0.655337149,0.204473913,0.569077333,0.129152675,-0.371002664,0.131047618,2.507499062,0.164324234,0.08920371,0.476672593,0.21138923,0.414015224,0.14701477,-0.089938136,-0.01518299,0.141638848,0.733752194,0.385479608,-0.606636279,0.920609813,-0.198055461,0.348281205,-0.085420758,-0.764725
54623,-0.788125737,-0.195590505,-1.088536089,0.313006078,5.12E-05,-0.401168145,-0.717460337,-0.427079941,-0.192881121,-0.421587778,-0.426239138,-0.517652074,-0.467144162,0.245815736,-0.480376109,0.009781824,0.337594666,-0.343947167,0.053762992,0.145964222,-0.112380106,-0.035750829,-0.017330477,-0.303519793,-0.407762976,0.059330429,-0.278434508,-0.336751326,0.237457852,-2.072721832,0.315484083,-0.288030843,-1.120203509,-0.127005974,-0.116676047,-0.845158592,-0.466724992
9533,-0.428352155,-0.085316445,-1.277553873,-0.18235859,-0.093815147,-0.155632734,-0.648885164,-0.121005862,-0.307814479,-0.050509032,-0.00345031,-0.004508516,-0.174558784,0.016453124,0.197467268,0.112453418,-0.098361613,-0.202748994,0.012808995,1.620653739,0.284641011,0.280679744,0.280248227,-0.189188019,0.254606401,0.57176023,-0.000321078,-0.226568735,0.325050501,-0.149313937,0.220509003,-0.133969188,0.585327752,0.364614504,0.177734017,-0.226701302,-0.314900011
8607,0.61572135,0.047771642,0.142819531,0.315623878,0.028908967,0.664499953,-0.57539541,0.137021019,-0.568520589,-0.320753223,0.338025702,0.042828458,-0.258821075,-0.085464033,-0.374258794,-0.201564514,-0.34709746,0.191768029,0.315293184,-1.385255908,0.063410281,-0.123900802,-0.350601773,0.321540578,-0.015180973,0.41523188,-0.09155014,0.491817807,-0.684202204,-0.316644311,0.042962277,-0.650598117,-1.767849512,0.127465354,-1.447944075,-1.232373763,0.023799989
207,-0.767650697,-0.18533493,0.119677573,-0.316383381,0.394177317,-0.206129774,-0.163169942,-0.070316321,-0.632416267,-0.612725,0.125988407,-0.307107198,-0.177429843,0.108471125,-0.145804469,-0.275961964,0.068368264,-0.047958821,0.007531416,-1.794286921,-0.046410306,-0.118699669,-0.264851118,-0.018920382,-0.625161608,-0.593206866,-0.129976249,-0.032485383,-1.131040189,-0.92837077,0.104800193,0.043891842,-1.708303776,-0.471705563,0.077717572,0.745118991,-0.206799999
26054,-0.47941353,0.259181018,0.204587855,-0.06493819,0.07374533,0.227686256,-1.055274758,-0.5038851,-0.325767074,-0.327666736,-0.265868612,0.141427228,-0.237619606,0.010282382,0.114789344,-0.22303928,0.024314242,0.04868537,-0.073543041,-1.319043366,0.221636527,-0.171418748,-0.262323649,-0.275001052,-0.230743802,0.056771745,-0.083751551,-0.256778368,0.45681787,-3.707207594,0.103439131,-0.210042036,1.243147117,-0.118818937,-0.041172117,-0.170567758,0.415575027
3315,-0.002962265,0.033866031,-0.939437707,-0.094636965,-0.069597012,-0.293269687,-0.082552039,-0.182823507,-0.119912373,-0.097689937,-0.346685397,-0.256479963,0.145908817,-0.138347453,-0.297733054,-0.108635243,-0.172216592,-0.314821095,-0.111051476,-2.451593162,-0.085966118,-0.026733292,-0.043633446,-0.204584626,0.007870799,-0.614779065,-0.033371671,-0.136762514,-0.060576925,-2.189905356,-0.099462446,0.339078053,-0.356441202,0.029688944,0.169905834,0.062336981,0.30309999
10682,-0.656058764,-0.993237512,-0.739535203,0.216135002,0.151345609,0.172936432,-0.271950117,0.009362448,-0.462621294,-0.251433817,-0.325752627,-0.687346901,-0.418288801,-0.783436938,-0.02802512,-0.094709707,0.159495772,0.370987392,-0.153299693,-0.702126964,-0.206534394,-0.258310393,-0.145743496,0.104708485,-0.147801348,-0.184020232,-0.330342335,-0.238976208,-0.34068063,0.133911029,0.348887237,0.411009103,-1.708086104,-0.223848659,0.270523779,-0.770566955,0.009199999
8573,0.030760362,0.874433169,-0.285131916,0.00095376,0.582318233,-0.002283737,-0.256564451,0.750543918,-0.113504409,-0.259855693,-0.620744978,0.137327346,-0.340598029,-0.462543517,-0.199921854,-0.710835142,0.353944734,0.232803314,-0.018688074,-0.556699147,0.103229252,-0.029259003,-0.213540548,-0.925582999,-0.337997084,-0.703231155,-0.238696958,0.068060558,-0.172507064,-0.236107708,0.454249141,0.110317167,1.418891319,-0.732440049,0.466623813,0.219057545,0.508824974
